CP3_sample_1,CP3_sample_2,CP3_sample_3,CP3_sample_4,CP3_sample_5,CP3_sample_6,CP3_sample_7,CP3_sample_8,CP3_sample_9,CP3_sample_10,CP3_sample_11,CP3_sample_12,CP3_sample_13,CP3_sample_14,CP3_sample_15,CP3_sample_16,C3_sample_1,C3_sample_2,C3_sample_3,C3_sample_4,C3_sample_5,C3_sample_6,C3_sample_7,C3_sample_8,C3_sample_9,C3_sample_10,C3_sample_11,C3_sample_12,C3_sample_13,C3_sample_14,C3_sample_15,C3_sample_16,F5_sample_1,F5_sample_2,F5_sample_3,F5_sample_4,F5_sample_5,F5_sample_6,F5_sample_7,F5_sample_8,F5_sample_9,F5_sample_10,F5_sample_11,F5_sample_12,F5_sample_13,F5_sample_14,F5_sample_15,F5_sample_16,PO3_sample_1,PO3_sample_2,PO3_sample_3,PO3_sample_4,PO3_sample_5,PO3_sample_6,PO3_sample_7,PO3_sample_8,PO3_sample_9,PO3_sample_10,PO3_sample_11,PO3_sample_12,PO3_sample_13,PO3_sample_14,PO3_sample_15,PO3_sample_16,PO4_sample_1,PO4_sample_2,PO4_sample_3,PO4_sample_4,PO4_sample_5,PO4_sample_6,PO4_sample_7,PO4_sample_8,PO4_sample_9,PO4_sample_10,PO4_sample_11,PO4_sample_12,PO4_sample_13,PO4_sample_14,PO4_sample_15,PO4_sample_16,F6_sample_1,F6_sample_2,F6_sample_3,F6_sample_4,F6_sample_5,F6_sample_6,F6_sample_7,F6_sample_8,F6_sample_9,F6_sample_10,F6_sample_11,F6_sample_12,F6_sample_13,F6_sample_14,F6_sample_15,F6_sample_16,C4_sample_1,C4_sample_2,C4_sample_3,C4_sample_4,C4_sample_5,C4_sample_6,C4_sample_7,C4_sample_8,C4_sample_9,C4_sample_10,C4_sample_11,C4_sample_12,C4_sample_13,C4_sample_14,C4_sample_15,C4_sample_16,CP4_sample_1,CP4_sample_2,CP4_sample_3,CP4_sample_4,CP4_sample_5,CP4_sample_6,CP4_sample_7,CP4_sample_8,CP4_sample_9,CP4_sample_10,CP4_sample_11,CP4_sample_12,CP4_sample_13,CP4_sample_14,CP4_sample_15,CP4_sample_16
-5.649086008107595,-7.6858425876996765,-7.924214495309634,-5.224989786479255,-0.5513815067567611,4.899255575375148,8.64411095306499,8.0143579697392,3.5681343665171843,-1.3986448271349752,-4.465394595650359,-4.700358734232317,-1.9619022763593372,1.0625411774815925,0.6627364653103991,-2.483259833217218,59.07661574749567,47.6888269931445,46.88567118520443,52.89163127848692,57.63406279506962,57.03735329382592,51.40162829038405,42.925212681532464,35.39224238933684,30.92523986776095,27.051983294457685,20.41301775145904,10.609992579514712,-1.6019155454682092,-15.444984596562817,-28.613056601266717,-5.7560230320735375,-7.469845524415801,-8.168315646128196,-7.998768374632568,-7.408040801709347,-6.444172761512029,-5.142485185565889,-3.564853761393062,-1.6582403346146466,0.1679699794480069,1.1065920878161348,0.8422251295003662,-0.485095165693421,-2.6924945363281148,-5.094350323361755,-6.754728952142533,9.28507120312576,7.9794092367179585,7.4336966912433615,6.910443957055789,5.604256304382803,3.531227364053174,1.2054929449145138,-0.5955645336728337,-1.0314537137692688,-0.240893263031614,0.3495211493239795,-0.6272683844047221,-3.637928479116587,-8.489249036001503,-13.915818136013458,-17.844453703704815,10.562756763975226,8.349928821636608,7.276565977383858,7.121410216001545,7.203514787145782,7.006564991698853,6.118652786226337,4.617282260370216,3.188656622460007,2.15124206390308,0.8846676313085342,-1.5530356778969594,-5.937597196564439,-12.390517304046313,-19.34223906954369,-24.313411606854785,8.829224829322689,5.563284769199052,5.03231303359038,6.8390192306158895,9.140337969023149,10.94921585292722,11.957178680126852,12.538315301680186,13.340335148591365,13.55527455362613,11.252257655297718,5.558178623967551,-2.351586963741221,-10.193581059209825,-16.006493190461004,-18.92685867064333,2.7801952597057897,6.625233177013165,12.179225641030737,17.469524066194687,19.84784753241104,18.79607070148871,14.914178907828772,9.446284087139508,5.153400375167497,4.402022300883749,6.410347614339752,8.284590016029954,7.389579892484082,1.988001021928845,-7.11466574724126,-15.476449196043994,3.117046599260816,3.727145954221624,4.830699873908387,6.3216645258483934,8.015385968681874,9.37782494968329,9.646900135947886,8.687909767439894,7.240214430411935,5.94950059691242,4.357487884065556,0.9587697992501156,-5.626457048422871,-14.871755296388072,-23.55884283900179,-27.95022687071768
-4.397063896091148,-2.986179686763192,0.9708685378796512,5.435382251139304,8.355362768247964,8.741482328520583,8.246878257581038,8.199540818782971,5.587323873826263,-3.476723244404932,-18.505992026944124,-32.8586513679234,-38.58273333113616,-32.982185304892106,-15.965178390187996,8.633549867166009,-38.21184536101147,-43.18994393157031,-43.265919751628,-37.6283667057997,-26.171797596295377,-10.27209888011712,10.22454090947998,36.86594332528336,69.14739944141374,108.33957068551643,161.79921869660924,239.87413691268523,351.04289313281123,500.4797216647265,695.8026611188691,952.9524131128684,-7.437204499520608,-7.097276081375297,-5.368065957038661,-2.5115683977008896,0.772555418697211,3.935013110518832,5.805027431963213,5.603798259663238,4.097711061282055,0.4602901138964541,-7.436921955818996,-15.891285921270518,-17.171650868141363,-7.645921309253008,11.465946360988154,31.23888974420989,-19.1162263796481,-17.70148026870337,-13.736084788387966,-8.128943614351536,-2.5703331666734925,1.332146445035847,1.6402309877776606,-2.2910405276998147,-8.590808806063146,-17.67044930806297,-31.93306035834832,-46.5663037124386,-52.882793050817945,-46.208060348311946,-22.08917317150283,16.019209686908976,-26.08579705499624,-24.77295580859957,-20.69921457768105,-14.790042542628056,-8.083128076670082,-1.3868931451182882,2.145019239425814,-0.1189361349157489,-5.831696212720514,-14.053886153627657,-26.687695374827204,-38.78900075533596,-42.61943871058223,-35.39275124658364,-13.445356509460096,21.472386239857634,-18.969475010941103,-16.171178903563145,-11.023127005545737,-5.152215618974369,-0.8393574123612697,-0.819352969464662,-6.1911924586924085,-14.737868981357252,-23.432374883482147,-30.076600882499665,-32.34978637960607,-27.35372631054045,-16.258485250605393,-6.898155979926033,-3.022600246675664,0.0477339208941929,-18.258182749367677,-14.04221694946338,-4.134691594407526,9.49084115028603,25.07854761450229,42.435206258033496,63.968662245079614,92.3593265355562,126.61766420809826,161.53652366688596,192.3805417878948,219.37687997081804,244.42604715043612,268.0896745490305,294.5305770313038,326.6718686776689,-27.057827022484403,-22.875928490610427,-17.739928095571717,-13.50732157339754,-10.419750982391822,-7.0532601562935655,-5.648942794509483,-8.05355415584232,-9.411035808495292,-9.150130166776712,-12.842913677440794,-18.45424149885582,-20.918100308465785,-18.501526159489195,-3.684142694114767,26.901061151030778
31.880092418423654,49.93890406640551,61.63829025271707,61.22644655277846,44.20024777531126,11.500958446529442,-29.344941175857983,-65.82425043498625,-88.6611024962634,-98.37933720265175,-106.54573135204922,-127.68095447786528,-170.2664678600014,-231.7432118142587,-291.59382182711425,-316.71621006081034,1299.6809097636076,1776.500977621106,2415.6664356233096,3208.672531838404,4095.600461860204,4980.313042477301,5756.1232409818695,6329.078245487592,6631.596936041469,6616.548674603815,6245.955454897467,5512.128572913557,4468.81831598318,3233.93164617989,1965.0317600858104,808.5234199857675,36.12480266947192,19.24767250416188,-10.874650137302648,-42.12510074738302,-70.8991650129478,-103.31296428046733,-150.52227416760036,-224.9961821141314,-336.6425867888354,-492.2848481316268,-696.4053933350324,-943.693052316744,-1217.1962018812933,-1494.7433133404743,-1748.044235711326,-1949.9420505509247,51.47568395908551,72.53972558618698,79.01538284125974,72.41613972135254,53.15601417937308,24.94702234421744,-2.6082253688812536,-19.43502300393399,-18.65185824738492,-2.5600401335360594,8.708343303638829,-6.61485954923776,-53.98221331035531,-122.8228391233978,-182.05221898597608,-192.9472512916679,54.42509350002961,73.37779543740727,78.6613845692964,72.785944400057,53.91480887594359,22.620987926875948,-11.09582808067833,-34.21944000616429,-35.920515489518095,-15.256523419136634,5.136672465984997,-3.4441072551012013,-50.04739420146054,-122.6994921768767,-186.17045569341596,-197.6013751233831,8.212959404838466,27.77750156125625,57.35732583867694,80.11097759520831,81.1705823510396,63.89875776454873,42.878096627999184,28.214188711734067,17.729591563210857,3.624291127181072,-15.69394478293052,-32.34870720261068,-36.36548837071788,-26.65914906190622,-17.65210249310929,-23.91803444934072,354.834966674979,360.2293733071152,325.8141054985788,246.93873987913872,135.59644500040082,12.079151571716215,-104.76986096158902,-206.1705503959589,-298.3675808575233,-399.06006056986246,-533.9730065852211,-722.5174838833525,-957.0169811660464,-1202.6033488475846,-1413.5936390923994,-1549.2677173228938,59.83071115244587,81.9065692813119,92.15841808019847,90.39472153965389,69.58410815262674,28.397885594244688,-18.317160902277625,-49.9180559195929,-48.359053209043296,-12.815392022273493,20.776054646980416,8.746658061648876,-60.92949237055715,-166.2807785542814,-251.0603505370462,-253.5347195596825
-278.040272969914,-165.88132635981998,-9.29081329930986,123.84033871890298,171.15940356212568,122.1026473205214,20.557899782388645,-66.39968560317826,-86.55623189433398,-36.672310007273936,38.437982095735,97.72069048124666,132.7392454915424,148.88406991543496,156.20818598387757,163.1680852728392,-149.19092828310102,-898.2035227231845,-1490.7737661300666,-2003.7268911590647,-2499.8552982399506,-3005.603977537131,-3507.40344861959,-3972.749753465285,-4370.723457919308,-4685.362104221305,-4929.450924399151,-5126.72084092608,-5289.003936017751,-5423.974983115513,-5538.123130333808,-5633.841989946113,-2090.2107982647008,-2168.9848061625985,-2192.177070886797,-2178.170730986104,-2129.7237230611754,-2016.267466687864,-1804.490470574743,-1482.4793534811074,-1069.78383824781,-615.3109556854338,-168.99503057290784,241.33264641975063,612.4417178486017,954.6076619155252,1272.1748705375703,1565.27174411647,-137.78378482732364,-26.318365802725765,98.44321025488333,168.43626346670368,145.85777017755012,54.36877344452195,-45.26539545061161,-89.93073971590675,-55.1870845433068,23.20628808312465,86.4950443653299,107.05641316082011,93.8696596318416,68.04279452149548,49.28275096552504,42.57618296131447,-139.9033894628609,-27.138991529658213,94.93247247635205,158.75654247278314,131.23509858846433,41.34660170761076,-49.59724313284235,-81.10525067060374,-34.45292420971924,47.913492173059055,107.99637367649991,123.43503853400188,105.28843811105796,75.24771112238292,53.174381143373104,43.7038334647298,-37.62069325961001,-38.48811537491792,-14.784280919219036,27.23207596043212,59.38650471914478,53.77115277829776,13.643155609970345,-32.74919020560228,-54.566519352748,-37.26347809089526,-0.849440364715381,22.666766388778044,28.466151969519053,31.537578726829462,43.66002233707571,66.617506218052,-1580.2449838610014,-1499.550987896789,-1346.2741998961324,-1198.6447197252985,-1126.1011864974637,-1146.4083404756652,-1211.8718062250489,-1244.4146386903865,-1199.597418062427,-1097.1657794860853,-992.7363767415555,-917.1199212551264,-855.1540552481455,-780.9892802774709,-684.6169251172735,-571.9227769495812,-159.1698780818871,-2.642307258946232,143.82911977908657,192.5639246334333,119.1224570921375,-14.024413143362024,-117.15535544979872,-120.5046459485623,-23.13429068671347,96.11484916945892,160.99967477914709,160.57880799088403,124.48554726131444,85.13681434779127,62.6923146926759,55.07662482812156
166.3898338426543,163.6577621778132,163.75094284339082,175.98563423257127,197.54125963612867,209.7891018368005,192.88471758480216,140.52382039890003,65.94486766071503,2.5301287834027697,-22.39949847210267,-9.089230632362518,22.1079377620177,38.41895258853872,17.328677691481467,-31.80089870471317,-5716.837459872166,-5792.132567114201,-5853.510157940156,-5885.723587926816,-5876.53616919249,-5825.750610688496,-5741.177393926118,-5632.342528038813,-5502.785405757553,-5340.411862208905,-5133.092647409712,-4885.3039212520325,-4611.291979963542,-4334.116838654554,-4073.294452328816,-3822.364307505256,1840.092194589757,2095.9754005202903,2320.5045693933957,2498.55099193119,2614.1707588461186,2661.439749212449,2651.8560443346323,2601.304232432009,2522.8441289410844,2427.846088230954,2327.0074045562515,2233.5068813600897,2155.311925089756,2085.0020571742502,2004.900806884919,1900.3075016162109,38.14773272216995,31.79954467821251,28.21356299452969,31.30439384853781,39.759515709033806,44.12859640313065,33.238254711367915,2.1376710787856155,-42.99884538148514,-80.66097023180677,-88.11865237691472,-60.99178875231736,-17.415348406746304,11.733876689003456,6.992560054006628,-27.161201414041383,38.54006092133669,35.34165679333803,37.70470077311317,45.37865294674242,53.873295883174166,55.33675512267191,41.76387759324629,9.26074885426577,-37.44716752688462,-80.21116618842866,-96.83108537776404,-79.4232114250232,-42.00445601041488,-11.56990046330784,-7.833765093471603,-31.886932055239555,85.67258789405022,78.35261405651089,43.694219752663685,2.7484841144972023,-29.12905935065087,-50.93404698915832,-65.52337345662258,-74.99411512610271,-80.08704158381934,-72.25482754516557,-44.60603012542725,-9.090982002036622,18.59849070602768,23.932119509210654,-6.896316864859209,-63.13553653873359,-458.7863581646758,-357.3747505628421,-266.5325104238504,-176.20738868283163,-79.1049788086646,20.666280709996165,114.36311529421496,197.3919821594154,273.5658098464183,359.9627977066236,470.3562283375096,598.9246506300938,728.7513769505456,836.7132585038355,905.6295215847816,942.9027523564168,50.87584160155653,53.68379862587534,71.18195375390472,94.80107455158328,108.33867500259196,101.20403857086671,70.65630061097319,20.753280961902774,-39.62666003395604,-94.59546867818024,-122.48926921455774,-111.790545281286,-74.03648496773481,-34.67287170751514,-15.918397713328588,-28.05091776404005
-83.1955778420772,-108.6948244847756,-90.43218659835324,-38.07035176238377,25.27415775597544,74.78918099170369,88.54357591021017,66.79160902952472,26.11663099229336,-18.68288582839917,-53.80508702208604,-67.66557777240314,-54.45847344482784,-18.77925166864182,21.92744275733508,49.95721380321088,-3560.490988122044,-3270.5661940097334,-2944.3788697468844,-2588.8460655234053,-2218.077939393688,-1846.9708382790172,-1489.598033902692,-1151.078811082004,-831.3755669702928,-527.1854856706149,-226.27456144081933,83.61991793555327,407.56782572815655,740.649526951117,1062.751050818429,1353.57424251487,1772.7620238096188,1638.5136798830697,1508.3327621285137,1380.8243314590688,1253.0334958767849,1124.0136082093543,997.1809834196774,880.5324847893152,771.1343876608958,651.3903861467701,514.892041028458,377.7251976725372,256.1553804746582,152.53043030835107,59.01714038056291,-38.79081980577567,-68.44714959624292,-84.30321589704107,-60.26167157967628,-14.597473500025783,29.97497653860203,54.05179361632274,42.998754771834925,9.17697440260694,-24.60308867747916,-52.11729731121301,-71.23463419813098,-74.52846341850702,-58.14856705037028,-26.974851284010114,7.696417222798665,31.17729489567463,-65.76401767178672,-79.15825826191596,-59.060436396911975,-21.2658977117946,15.85940035685958,35.98316373654253,26.134400013578144,-2.5356627658332904,-30.377945431420684,-53.59776423521159,-70.95472186551142,-74.64180999833538,-60.45550904790576,-33.17549622511888,-2.662323484273948,18.78269249522684,-114.9866907647627,-137.68528881784553,-120.98498619469169,-78.1521759954521,-36.25385580548847,-14.824837595578048,-14.67178956355239,-18.844635813360043,-15.3314383689777,-8.586657161577701,-4.63051529552131,-6.914581866876561,-12.156470095903687,-10.25507742823792,-4.860662766495364,-6.896444841292069,969.6601855653048,1004.1758145115898,1056.0323553696169,1121.7147581549211,1192.823039664357,1259.342427015564,1309.8933324222407,1340.0720817969886,1348.5322575373966,1336.849101243261,1318.0048600512796,1308.0427573303268,1316.9792531157618,1343.9430364208572,1371.4624842777143,1379.5100294500444,-58.35670423323278,-74.34492910548212,-61.77867319287951,-35.15597915617615,-7.901984778949654,7.539177309717115,-1.2915479626540325,-23.55712344607454,-42.56286463046821,-60.97720299338774,-80.2609600561946,-88.48957561213714,-77.44066648257038,-51.5654462590173,-20.286789163556165,3.5349956552972683
56.13415061266896,45.05661211200294,37.35506474796485,44.20594225934846,52.49722549924596,48.88260881537283,33.45322512102757,16.854731128130833,11.74455116059572,17.303743081307598,22.131450293152263,18.2251326539254,8.39135884212282,2.831323838370704,0.8302523637275545,-8.094889133382068,1607.7618677849327,1833.402640376331,2050.828976977812,2274.312021457863,2494.421971999045,2696.459124169024,2876.472561733894,3040.5000113910983,3197.792717237141,3346.800647792308,3476.334960342925,3577.206736251038,3650.1138144749566,3708.0281027240326,3760.66089536001,3806.538970671319,-147.22564708827085,-252.22316248526755,-336.1552990343857,-398.73327830586913,-452.4389024779405,-511.00653153292114,-585.2977387318308,-672.193229625127,-757.0244112810415,-831.5556706420118,-890.8461016178784,-932.7576200171566,-967.445429668052,-1004.1156718938583,-1040.172325765637,-1067.566473730549,31.79709353930111,16.338167545002058,6.442648776800757,9.95390705464594,15.92147511680021,14.789788203695728,4.377953705015747,-9.297359909120592,-13.978907143238724,-6.635657106948017,4.494010736910949,12.071820589679437,14.105976520688474,9.53129672845335,-5.094415087652061,-26.10793739714301,21.434392807100245,11.897000144237095,8.017147155145691,14.266171658001149,20.266735509781988,18.238911887345843,7.062704414952627,-7.319591311833848,-13.99812388567416,-10.618247054193818,-3.881751870779613,1.526990655092331,4.04119162795036,0.5317895871980902,-13.18036010546607,-32.56687117481645,-16.480432114321715,-28.641030519623666,-32.382039432566266,-19.701663957325223,-1.085724558459857,10.803856502177036,14.485379682457843,16.936118193378427,27.88952848339427,44.41742662861304,52.77968863095585,43.91989647276056,15.35894424211822,-25.382541285779418,-60.67539694545607,-74.72920903051825,1360.907553917345,1322.1108255061697,1282.0002810404262,1254.7377575710047,1233.9991560828344,1208.3234410330035,1174.9216694464317,1139.6171381743366,1110.1869657988002,1083.8808153073562,1049.9413045207325,1000.2487687159726,936.1785181198128,870.7389112318734,813.3786825652672,761.008093168625,8.773670963220674,4.538370809046548,9.17422135152374,21.890335945722587,28.283551625593248,20.499458022540814,-0.3949305551714559,-24.36842497115047,-35.501428090811515,-29.598742164509478,-15.932059009238593,-2.2878475962780733,7.013220497167819,5.578611430918703,-10.591555810239807,-32.12939809033162
-21.01162630104732,-23.810924659054223,-8.424902391841005,20.28758497284558,44.50100894887684,47.32685812108468,28.964237648415253,4.291003071448875,-11.220295128444151,-15.006841603452743,-15.738569755405011,-16.835361902710094,-14.315219351629636,-11.25554257674738,-17.121768646126565,-33.80971449070514,3848.79567413685,3894.593862730975,3941.724379329771,3978.377810374473,3988.3244300826464,3962.470563343317,3910.873736465079,3854.748554971586,3807.002243025569,3761.7073518115935,3699.919012232173,3610.588255051354,3503.5948033298714,3394.840522521916,3289.7886863455788,3185.4681341761934,-1076.513052558535,-1065.360507364965,-1050.8222038447338,-1054.251146075582,-1080.661000468936,-1115.5640389076716,-1135.5715931878349,-1128.2428792028925,-1106.8467410885503,-1094.5915216673095,-1097.187199903337,-1100.2904665027197,-1085.3363820539998,-1047.3555471153277,-1003.7223420235092,-975.93993810734,-37.59630954493334,-26.21699082700089,6.802653030104679,44.92714455397173,64.5498549261337,55.55393508801145,28.888011033681856,3.1722301770599035,-8.656324811555256,-7.151479321631408,-0.6380554813946953,7.027921284805696,13.789937750599467,12.95184965072428,-0.8138857768013157,-21.70186599213187,-41.35178554222648,-26.485253734646307,9.942612062114495,50.78341552183559,72.84404224702229,66.97559029970822,44.37533388651447,21.96583183068423,10.321372655969297,8.121246539620047,9.05085903206854,12.332214002830597,16.54925451605505,14.503701664681133,1.3107782632503433,-17.837186716277554,-57.50484572256168,-9.88428204837244,47.367563252734136,85.14610500266116,85.94596820895718,57.59732913848762,31.087511428182943,28.507513300219102,42.60816232850328,51.23012536067334,35.13260385342035,-3.727904492722466,-37.270481018992,-41.12461268591581,-18.721289147797005,10.254111237385116,712.2900765197022,670.3482796142171,633.0451570363219,592.4429017639361,537.9996738030701,463.4968191482821,376.2854388169397,294.15217493150647,230.1943299925381,181.2983424751457,131.89336714878996,70.9229408943191,3.549289433323871,-58.16343175594558,-108.49433109074668,-148.55854183704827,-40.52462224346744,-25.57237325755407,8.215081757843954,44.23053552541644,62.513215237472245,57.95074883725282,41.19057884129721,23.180842812689384,9.66201021057249,1.0483872445628375,-0.9780688304178432,8.011972798123873,21.54291275138745,23.32370234871643,3.8575820306573543,-28.322562747941213
-54.34335081093421,-68.60208281556223,-64.65536646189439,-39.59813648525868,-10.138087047002108,4.059613409233182,-1.7993922322526608,-22.79973234277218,-51.26319949851778,-76.53785542945273,-91.50621379319844,-97.52669337405636,-96.31495017597778,-87.13509410496971,-71.23955664636856,-50.69302572984251,3073.988888874372,2949.381735114493,2819.7356764730102,2698.776345769036,2585.7829285243024,2468.809724389444,2337.7939851461088,2191.105187767479,2038.4506365135408,1894.7670268944244,1766.1504340244976,1642.6379326877063,1509.685723018934,1362.4925626465567,1206.497444690784,1053.092208289728,-964.8535754112974,-954.1584951168828,-926.9913790913616,-879.267238281793,-824.0581438042273,-773.609123722182,-728.7445659089645,-690.3169095835061,-660.2557164568996,-637.786695603736,-619.5498724936286,-595.8317203644207,-558.3035193319105,-510.866417968518,-465.2759766101923,-426.0566719203717,-35.516048623075065,-33.44831013640177,-15.903539932150451,10.76596156703095,33.430879287561446,42.732048864161584,41.43303251379262,31.705760835109,11.28627365018442,-14.090692189145592,-31.90243737383895,-34.77656320640494,-23.33563075399403,-4.3615332485629885,13.355325301523564,25.01097722051544,-29.611285097478152,-25.191358007134177,-6.988117583764048,16.706266454856337,34.936984025177466,41.73806553414176,41.45134410857729,35.250326890619014,17.20469623394053,-9.376236768043558,-30.01896414105132,-33.676938136456315,-19.423268800792435,4.300689339085217,24.998950029833,35.10805236934222,31.122199972129728,39.996284527211046,40.5902111939633,41.49957793248219,44.92027816525762,40.82212320150853,21.289424415904293,-7.84766759392155,-33.432337290541504,-44.088814364249465,-35.404420506322765,-16.767675465275232,-4.788385676561831,-5.576801668065893,-9.917343225226157,-4.596226028150232,-186.01040882470005,-230.16276497042676,-277.57952016986053,-315.78134247351466,-342.61447726554525,-366.0756734848448,-394.6526357695877,-433.7030285733741,-480.4962142773398,-524.2918757162586,-557.8571799760001,-585.6779286144056,-615.8446835565754,-650.0789558525232,-684.4658498972033,-712.1285254196595,-50.797392711066536,-49.61715970125261,-30.028093777572124,-4.215921392995208,16.077548215067388,27.25026759808748,37.23959904023898,44.74820870379007,34.73274953139509,4.20928135435053,-30.236215858369764,-48.374626708783296,-38.76628233574836,-5.4407295147943024,34.76612136936593,63.99180524083529
-26.44790450558946,-2.148189008568657,12.447808901766953,7.538395283035198,-19.380164908320538,-60.55148130726041,-96.10910701278073,-108.05598861677322,-96.30072512170018,-70.05346963602867,-39.06517460476806,-14.815119751824302,0.103553203465788,12.061881843415424,15.4177335055582,0.1496759024546534,914.7515523667544,792.9610362898611,673.7762486714635,541.4584995116572,390.1276092854821,227.2310825140545,74.65840939349596,-47.87815543921813,-142.0756480477473,-223.75976358153883,-309.333584014991,-411.4348528663879,-529.9252845268686,-649.2245339448984,-757.523945080188,-855.5584190416931,-381.7969759697081,-322.1047709522113,-254.407004047214,-197.38074867184628,-167.60688079039886,-162.40395889771003,-159.14061264610103,-142.63389388048773,-114.66399920387632,-79.72351064791235,-40.663591762647336,5.837631675218038,66.83658401531186,131.31151634052463,175.57292838982784,191.6602650236352,32.64579481240797,41.17332979720973,46.7114267491975,37.853239024400025,10.420845366797169,-27.41548778076603,-58.79375650448704,-68.99794740346204,-55.76309594268435,-25.551655362631816,9.86726731185469,37.74044520386114,54.75550996033692,58.14330355867029,37.304954528122,-3.4283556793494263,37.5637596227551,40.835719551498535,43.713587494780086,34.790255819995664,8.69841629116716,-27.363737437610908,-57.68698780052543,-67.99967804237141,-55.07413054962562,-25.153759340601123,9.195328401229776,36.11137160029615,53.89087407197494,58.70123902835863,38.515172652653376,-1.3386769233510272,13.815226048996715,33.99680244045708,36.73459176379636,16.34642912282629,-11.0182530536764,-28.29926309203941,-28.22307044135728,-13.46074388809396,0.8525333349167572,5.435517193828365,9.564215107457768,20.51507010183626,33.78592862751174,46.97250581913718,56.50107676720528,54.51486066553812,-725.269185132076,-724.1675414632043,-721.3422872618719,-730.643187527002,-757.2795450354165,-793.9405118307967,-820.3989255723359,-819.7792383088167,-795.3905129889386,-763.5400902985328,-740.134128151049,-734.6018053377409,-743.0435055535122,-749.8836415926905,-746.1564874676508,-735.7220747693298,75.05659106877806,74.72931628266424,68.98318275149586,52.65018214453711,20.66344875794524,-20.786274744581146,-55.576136094163125,-68.38796416755325,-53.25243658483112,-15.41310519598604,26.36466188791293,54.32462411814984,69.14806147060273,69.40416042484026,41.523524717855416,-6.7438813273354015
